"CompoundID","MACCSKeysFingerprints"
"Cmpd6661","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 1 2 0 0 0 2 5 1 1 1 3 0 0 0 0 2 0 0 0 0 0 0 1 1 2 0 0 2 1 5 0 0 2 0 0 4 0 0 3 0 1 0 0 0 1 0 0 1 0 2 3 3 3 0 2 2 0 1 0 0 2 0 0 1 0 4 2 3 1 0 3 2 4 1 2 2 3 0 3 2 1 0 0 1 1 1 11 0 8 3 2 4 0 2 3 3 1"
"Cmpd6662","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 3 0 0 3 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 1 6 8 0 0 2 1 0 0 0 0 0 0 0 0 0 2 0 1 0 0 4 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 3 2 2 0 0 2 1 0 0 0 0 2 2 0 4 3 1 0 2 0 0 0 0 6 0 0 1 0 0 0 0 2 2 0 0 0 0 10 0 5 0 0 6 0 1 0 2 1"
"Cmpd6663","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 3 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 1 6 7 0 0 2 1 0 0 1 0 0 0 0 0 0 2 0 1 0 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 2 2 0 0 2 1 0 0 0 0 2 2 0 4 1 1 0 2 0 0 0 0 6 0 0 1 0 0 0 0 2 2 0 0 0 0 10 0 5 0 0 6 0 1 0 2 1"
"Cmpd6664","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 3 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 1 6 7 0 0 2 1 0 0 0 0 0 0 0 0 0 2 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 0 1 2 1 0 0 0 0 2 3 0 4 0 1 1 2 0 1 2 0 6 0 0 1 2 0 0 0 2 2 0 0 1 0 10 1 5 2 0 6 0 1 2 2 1"
"Cmpd6665","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 2 1 0 5 0 1 0 3 0 0 0 0 1 0 0 0 7 0 2 1 4 0 0 2 0 2 0 0 0 0 0 1 0 1 1 0 0 0 0 4 0 0 0 0 3 0 0 1 5 5 3 0 0 1 5 0 0 5 0 3 1 0 3 1 13 3 5 5 5 3 0 1 5 1 1"
"Cmpd6666","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 2 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 2 1 0 5 0 1 0 3 0 0 0 0 1 0 0 0 9 0 2 1 4 0 0 2 0 2 0 0 0 0 0 1 0 1 1 0 0 0 0 4 0 0 0 0 3 0 0 1 5 6 3 0 0 1 5 0 0 6 0 3 1 0 3 1 13 3 5 5 6 3 0 1 5 1 1"
"Cmpd6667","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 3 0 0 3 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 1 6 7 0 0 2 1 0 0 0 0 0 0 0 0 0 2 0 1 0 0 4 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 3 2 2 0 0 2 1 0 0 0 0 2 2 0 4 3 1 0 2 0 0 0 0 6 0 1 1 0 0 0 0 3 2 0 0 0 0 10 0 5 0 0 6 0 1 0 2 1"
"Cmpd6668","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 0 6 0 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1 2 1 1 0 0 0 0 0 0 2 0 0 1 1 0 2 1 0 1 0 2 0 1 0 2 1 2 0 0 2 2 1 0 1 0 2 1 1 2 3 5 0 3 2 1 2 0 2 2 2 1"
"Cmpd6669","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0 1 0 0 0 1 0 0 1 1 2 1 0 0 1 2 0 3 0 0 0 0 0 2 1 0 3 1 1 0 0 3 0 2 1 0 0 0 2 0 0 0 0 0 1 0 1 0 0 4 0 0 2 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 1 2 1 0 0 3 2 0 0 0 0 3 2 0 2 0 2 2 2 0 0 2 2 3 0 0 1 2 0 1 2 0 2 0 0 0 0 8 0 3 2 2 3 0 1 2 2 1"
"Cmpd6670","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 3 0 0 0 0 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 8 1 1 2 2 0 1 3 0 2 0 0 0 0 1 1 1 0 0 1 2 1 0 9 2 0 0 0 1 10 0 0 0 0 1 2 1 1 0 0 0 1 1 1 5 4 2 0 0 3 0 1 1 2 0 1 0 0 0 1 1 5 3 0 2 0 5 1 4 3 2 1 2 0 1 1 2 3 1 0 9 2 9 2 0 5 0 3 2 6 1"
"Cmpd6671","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 2 0 0 2 0 0 0 0 1 2 0 0 1 0 0 0 4 0 1 1 1 0 6 1 2 2 0 1 1 0 0 0 2 4 1 1 2 0 0 0 1 2 0 1 2 1 2 0 0 0 2 6 0 1 8 0 0 0 1 9 6 1 2 2 1 2 0 0 2 2 1"
"Cmpd6672","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 3 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 6 1 1 2 1 0 1 3 0 2 0 0 0 0 0 1 1 0 0 1 2 1 0 7 3 0 0 0 2 10 0 0 0 0 1 3 3 1 0 0 0 1 1 1 5 4 2 0 0 3 0 1 2 4 0 1 1 0 0 1 1 5 3 0 2 0 5 1 1 3 2 1 2 0 3 1 2 3 1 0 9 2 9 2 0 5 0 3 2 6 1"
"Cmpd6673","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 2 1 2 0 0 2 0 2 0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 3 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 2 3 2 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 3 0 0 1 2 3 0 0 1 1 0 0 2 0 1 0 0 1 1 5 0 4 1 2 3 0 1 1 2 1"
"Cmpd6674","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 2 1 0 0 0 0 0 4 0 2 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 3 0 0 3 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 4 1 0 0 0 0 4 2 0 1 0 1 2 0 0 1 3 1 1 0 0 1 3 0 1 1 0 1 0 0 0 1 5 0 1 3 1 1 0 1 3 1 1"
"Cmpd6675","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 5 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 0 5 0 0 1 1 0 0 0 1 4 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 2 1 0 0 0 1 1 0 1 1 1 0 1 0 0 2 4 2 0 2 1 2 0 0 4 2 1 2 0 0 0 4 3 2 2 4 2 0 1 2 2 1"
"Cmpd6676","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 3 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 2 0 0 0 0 1 0 1 1 1 1 0 0 0 3 4 1 0 1 1 3 0 0 4 1 1 2 0 1 0 4 4 2 3 4 1 0 1 3 1 1"
"Cmpd6677","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 1 2 4 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1 1 0 2 0 0 1 0 1 1 0 0 0 0 1 1 1 1 1 2 2 2 0 4 3 1 0 1 2 4 1 0 3 2 1 2 2 2 0 4 4 2 4 3 1 0 2 4 2 1"
"Cmpd6678","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 4 0 0 0 0 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 1 1 0 0 4 0 2 0 0 0 1 0 0 4 0 0 0 4 0 0 9 0 0 0 0 0 14 0 0 0 0 4 2 2 0 0 0 0 4 1 0 4 3 2 0 0 3 0 2 0 0 0 1 1 0 0 4 2 4 0 0 3 0 3 2 8 3 3 1 2 0 0 1 0 0 2 0 18 2 8 3 0 3 0 3 3 8 1"
"Cmpd6679","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 1 0 8 0 0 0 0 1 0 0 1 0 5 6 0 1 1 0 0 0 1 0 1 0 2 1 0 0 0 0 2 8 0 1 0 0 0 1 1 9 0 2 0 2 1 0 0 0 2 0 1"
"Cmpd6680","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 1 0 0 1 0 1 2 2 0 0 0 0 0 0 2 0 0 0 0 2 3 2 0 0 0 0 2 0 0 2 0 0 1 0 0 0 2 2 0 1 0 2 2 2 0 0 1 0 0 0 0 0 1 0 0 0 2 0 2 3 0 0 2 3 0 1 2 0 1 2 2 0 1 0 3 0 1 4 0 7 0 2 3 0 2 0 2 1"
"Cmpd6681","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 2 1 3 0 0 0 0 0 0 1 5 0 1 0 0 0 2 0 0 2 0 0 0 1 2 1 0 0 0 5 0 1 0 0 1 0 2 0 2 4 4 0 1 1 0 0 0 1 1 0 1 3 1 0 2 4 2 3 5 0 1 2 0 2 0 1 1 0 3 0 3 1 0 0 2 3 3 1"
"Cmpd6682","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 0 1 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 4 0 1 1 4 1 0 0 1 1 2 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 1 0 1 0 2 0 1 0 0 0 3 2 0 1 0 2 1 1 2 4 0 2 1 1 2 4 0 0 0 1 1 1 1 2 1 6 2 3 4 0 2 0 2 4 2 1"
"Cmpd6683","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 2 2 0 7 0 0 0 0 0 0 0 0 0 4 5 0 0 1 0 0 0 1 0 0 0 1 2 0 0 0 0 1 7 0 2 0 0 1 0 1 8 0 0 0 1 2 0 0 0 1 0 1"
"Cmpd6684","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 5 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 2 4 0 0 0 0 0 0 0 0 2 0 0 0 4 5 0 4 0 1 4 0 0 5 6 0 4 0 2 1 0 4 0 4 5 0 0 1 4 1 1"
"Cmpd6685","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 6 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 1 5 0 1 0 0 0 0 0 0 0 2 4 1 1 0 0 0 0 0 0 2 0 0 0 4 6 0 4 0 1 4 1 0 6 6 0 4 0 2 3 0 4 0 4 6 0 0 1 4 1 1"
"Cmpd6686","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 7 0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 0 1 0 2 1 0 0 5 0 0 0 2 0 2 0 2 1 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 2 1 0 0 0 0 1 0 0 2 0 1 1 1 0 2 2 3 0 3 1 2 0 1 2 3 1 0 1 1 1 4 2 4 2 2 3 0 1 2 2 1"
"Cmpd6687","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 1 0 0 3 0 0 0 3 0 0 3 1 1 0 1 1 1 0 1 1 2 0 0 0 0 1 0 0 0 0 0 0 3 1 0 0 0 0 3 4 0 0 1 0 1 0 0 3 4 1 1 0 0 1 4 0 1 1 0 1 0 0 1 1 5 0 2 4 1 1 0 1 4 1 1"
"Cmpd6688","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 1 0 0 3 0 0 0 3 0 0 3 1 1 0 1 1 1 0 1 1 2 0 0 0 0 1 0 0 0 0 0 0 3 1 0 0 0 0 3 4 0 0 1 0 1 0 0 3 4 1 1 0 0 1 4 0 1 1 0 1 0 0 1 1 5 0 2 4 1 1 0 1 4 1 1"
"Cmpd6689","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0 4 3 4 0 4 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 1 2 5 5 0 0 0 0 0 4 2 0 0 0 0 0 0 1 0 0 0 0 0 4 5 5 1 0 0 2 0 1 0 0 0 3 0 2 0 2 0 5 0 1 1 0 7 1 2 3 1 0 1 0 0 2 1 0 0 0 13 1 9 1 0 7 0 3 1 4 1"
"Cmpd6690","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 1 0 2 0 0 0 1 1 2 0 0 0 0 2 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 4 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 0 3 2 0 0 0 0 3 1 0 1 0 1 1 2 0 0 2 0 3 0 0 1 2 0 1 0 0 1 0 0 0 0 4 0 2 2 0 3 0 1 2 2 1"
"Cmpd6691","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0 0 0 1 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 0 0 1 6 1 0 0 1 1 0 0 1 4 0 1 2 0 1 0 0 0 1 4 0 1 1 1 0 0 2 1 1 0 4 0 2 1 2 1 2 1 1 4 0 2 2 3 1 2 3 2 4 1 2 2 2 1 4 1 2 6 2 6 2 2 3 0 3 2 3 1"
"Cmpd6692","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 2 2 1 1 0 1 0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 8 0 0 0 0 1 2 0 0 0 0 0 0 1 0 0 0 0 0 0 2 4 3 1 0 0 3 0 1 0 0 0 1 1 1 0 1 0 4 2 1 1 0 3 1 1 2 1 0 1 0 2 0 1 2 0 0 10 1 5 1 0 3 0 2 1 5 1"
"Cmpd6693","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 6 1 0 0 0 0 0 0 0 1 1 4 3 3 1 8 0 0 2 1 0 0 0 0 0 0 1 0 0 1 0 1 0 2 4 0 0 0 0 0 2 0 0 2 0 0 1 1 0 0 0 0 0 0 3 4 4 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 4 0 0 0 4 5 0 0 2 0 0 1 4 0 1 0 0 0 1 13 0 5 0 4 5 0 2 0 3 1"
"Cmpd6694","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 2 0 0 1 0 0 1 8 0 0 0 0 1 4 0 1 0 1 2 1 0 0 0 0 0 2 1 0 1 1 1 0 0 3 0 2 0 0 0 2 1 2 1 2 2 1 2 1 3 0 2 2 0 4 3 1 1 0 2 1 0 2 2 2 8 1 5 3 0 2 0 4 3 4 1"
"Cmpd6695","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 3 0 0 0 0 0 2 0 0 0 0 2 1 0 2 5 0 0 0 3 2 5 0 0 0 3 0 2 0 2 0 0 4 0 5 0 0 0 2 5 3 1"
"Cmpd6696","FingerprintsVector;MACCSKeyCount;166;OrderedNumericalValues;ValuesString;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 11 0 1 0 0 0 1 2 0 1 0 0 0 0 0 0 1 0 0 1 2 0 0 9 0 0 0 0 1 10 0 0 4 1 1 1 0 1 0 0 0 1 2 1 2 2 1 0 0 3 1 2 1 0 0 1 1 0 0 2 1 2 2 1 3 2 2 2 8 4 3 2 1 2 0 0 2 2 1 2 6 3 4 3 2 2 0 4 3 6 1"
